Transaction_ID,Date,Customer_Age,Product_Category,Country,Units_Sold,Unit_Price,Shipping_Cost,Rating,Total_Revenue
5478,2024-01-20 22:00:00,77.0,Home,united states,8,203.2933764993173,64.8900660760477,1.7692325701618972,1619.2342961383663
5479,2024-01-20 23:00:00,50.0,Home,France,4,235.12891651893347,74.8643324231653,3.892441199516176,943.3537156278474
5480,2024-01-21 00:00:00,69.0,Clothing,UK,8,394.65810648015787,86.66617150371263,1.2386257973387425,3133.3553958939133
5481,2024-01-21 01:00:00,78.0,Home,usa ,10,447.12149758071484,94.3604723265931,1.1227021753555344,4468.0601458745905
5482,2024-01-21 02:00:00,38.0,Home,U.S.A.,10,478.11399638692484,24.161932951711968,3.9054821721233215,4744.066565244534
5483,2024-01-21 03:00:00,49.0, Elect. ,U.S.A.,3,395.5826592650946,34.42838604878466,3.126799567627083,1161.6111010437362
5484,2024-01-21 04:00:00,40.0,Clothing,Germany,10,164.54937891652622,27.830673670758912,3.2274901358675994,1618.1010014240114
5485,2024-01-21 05:00:00,50.0,Toys,France,7,347.1860059824057,39.082348909283084,3.110056936650726,2446.0123180136356
5486,2024-01-21 06:00:00,20.0,Home, USA,9,224.42553078714204,91.89318520525619,4.988772600927158,2020.0395043238182
5487,2024-01-21 07:00:00,35.0,Home,united states,4,134.7886048025651,59.635693859239346,,520.2236838620154
5488,2024-01-21 08:00:00,42.0,Toys,France,8,422.02707391870206,75.12823024582741,3.3069961528539515,3383.582582001297
5489,2024-01-21 09:00:00,59.0, Elect. ,usa ,3,28.82891099153925,51.56132743204429,2.844512084962858,101.31655016511553
5490,2024-01-21 10:00:00,48.0,Clothing,united states,7,451.8633761463575,7.7415017669318305,2.964742559047902,3170.6709163667133
5491,2024-01-21 11:00:00,71.0,Electronic,united states,3,236.12395766611974,11.098571169792361,2.5212617804390653,705.5412210709704
5492,2024-01-21 12:00:00,75.0,Books,usa ,7,322.2287236360574,56.102687970449146,2.7633698392421757,2259.088364728692
5493,2024-01-21 13:00:00,20.0,Home, USA,10,333.0834218808335,73.28495830790244,4.053529015935169,3344.3566668054764
5494,2024-01-21 14:00:00,57.0,Books,France,10,448.6076929462028,25.456400115229492,2.0249872336079755,4479.038241897088
5495,2024-01-21 15:00:00,63.0,Home,Canada,6,321.96814426193157,73.58140952926888,2.535859619345022,1932.2568694204567
5496,2024-01-21 16:00:00,41.0,Books,U.S.A.,2,310.8274565324303,82.01324848093368,2.807247738486049,617.7970173957641
5497,2024-01-21 17:00:00,67.0,Toys, USA,3,42.65949987473808,44.13026044440056,1.4987112605232313,103.77726183442695
5498,2024-01-21 18:00:00,49.0,Home,UK,6,264.01993075315,75.90982712018997,2.025397114838079,1597.8681072285644
5499,2024-01-21 19:00:00,64.0,Home, USA,4,83.58281040035041,43.38284528120369,2.108873876214062,365.19031957631177
5500,2024-01-21 20:00:00,39.0,Books,united states,6,371.3425466735279,69.4433097982269,3.5335048485863747,2214.9483607225498
5501,2024-01-21 21:00:00,40.0,Clothing,usa ,1,260.9887411982105,77.5797196853566,3.241318505428884,275.428944721505
5502,2024-01-21 22:00:00,19.0,Books,UK,10,343.31161181209313,99.23302873927052,5.0,3420.4862114245075
5503,2024-01-21 23:00:00,44.0,Home,U.S.A.,1,30.41972129516829,37.81268289604163,3.9579436335230582,32.41153852132426
5504,2024-01-22 00:00:00,59.0,Home,united states,3,51.54808786244358,44.04887415458809,3.514421982010878,177.26444769417736
5505,2024-01-22 01:00:00,19.0,Clothing,U.S.A.,8,360.9984601507143,20.733905643966274,4.573264232966854,2880.181096424833
5506,2024-01-22 02:00:00,43.0, Elect. ,united states,8,45.321324639349946,24.386940548171655,3.9419095292553883,362.3503008989215
5507,2024-01-22 03:00:00,34.0,Clothing,France,4,44.91579660497671,70.87252524684588,3.9544263243935767,152.6406414722857
5508,2024-01-22 04:00:00,57.0, Elect. ,Canada,6,15.93315286509485,92.11933106467522,2.7541911562598105,85.63585203137562
5509,2024-01-22 05:00:00,50.0,Home,usa ,8,478.68568516674526,42.48747040781785,2.766306962352269,3800.8913965039515
5510,2024-01-22 06:00:00,26.0,Toys,U.S.A.,7,371.3790961349134,22.085222449376417,3.0684266046224282,2606.091344742519
5511,2024-01-22 07:00:00,60.0,Toys,Canada,7,183.09319016601142,32.084452441384435,2.8186457275069947,1294.1268945463535
5512,2024-01-22 08:00:00,71.0,Books,U.S.A.,4,155.30243483095106,48.229911956773165,2.527068118264012,617.8852160252421
5513,2024-01-22 09:00:00,65.0,Clothing,UK,9,181.35458257546628,32.611781289709995,1.4871910358508753,1636.4795476880486
5514,2024-01-22 10:00:00,56.0,Clothing,Canada,10,389.5802302787791,27.190012896577294,2.695150668908696,3890.916345959034
5515,2024-01-22 11:00:00,46.0,Toys, USA,6,334.07159942450306,74.91852643192256,3.695823584207285,2015.537777035135
5516,2024-01-22 12:00:00,59.0, Elect. ,France,3,100.7458282550593,5.745267517859204,2.370250611677291,304.17941379205587
5517,2024-01-22 13:00:00,,Clothing,united states,5,95.31357431370132,56.2269000969659,2.496551836666134,446.78292123145326
5518,2024-01-22 14:00:00,43.0,electronics,united states,5,58.213868359564685,80.40784666782662,3.279858483321316,305.16905406921575
5519,2024-01-22 15:00:00,,ELECTRONICS,UK,5,333.5483326536557,30.29168720015948,2.6374207346508696,1661.8985213495312
5520,2024-01-22 16:00:00,67.0,ELECTRONICS,Germany,8,384.5426044886506,62.31269350814165,2.7751434564706168,3057.285143841079
5521,2024-01-22 17:00:00,42.0,ELECTRONICS,Canada,9,139.87274987925198,68.54551003376869,2.9331231319299516,1252.270739328108
5522,2024-01-22 18:00:00,41.0,Books,UK,9,20.26303090514728,67.22734615848356,3.0875479840876037,153.8362334181289
5523,2024-01-22 19:00:00,30.0,Books,united states,6,50.2641170634494,47.355715248878184,3.552227057641347,282.83636271211077
5524,2024-01-22 20:00:00,77.0,Toys, USA,6,484.25141707406493,37.924908848199024,1.0787023652563685,2907.6527465961203
5525,2024-01-22 21:00:00,75.0,Books, USA,9,154.76794096393593,84.41278693764228,1.826516958687194,1396.3121439705317
5526,2024-01-22 22:00:00,24.0,Clothing,UK,4,386.91934244068545,77.0523659149871,4.043532699110749,1552.2739522765694
5527,2024-01-22 23:00:00,74.0,Books,U.S.A.,6,316.0851487385892,35.51924147432169,2.0443065482082288,1896.5590404479879
5528,2024-01-23 00:00:00,53.0,Clothing,united states,4,197.150423429919,14.786823472009578,1.9826798322342378,778.2087168675957
5529,2024-01-23 01:00:00,62.0,Clothing,France,1,110.786758475822,11.821716817319572,1.8387259547477917,109.96987138391351
5530,2024-01-23 02:00:00,37.0,Electronic,united states,7,69.47934489810915,13.956217900398924,3.675789544763185,479.79730258254574
5531,2024-01-23 03:00:00,18.0,Toys,U.S.A.,10,311.35635433904463,60.37258931324406,5.0,3089.1768194193187
5532,2024-01-23 04:00:00,25.0,Electronic,U.S.A.,6,389.5705525125161,9.90790670375402,,2325.8370902099377
5533,2024-01-23 05:00:00,63.0,Electronic,U.S.A.,9,325.51308423515405,37.00805312158365,2.055304702574779,2942.960876583922
5534,2024-01-23 06:00:00,33.0,Books,usa ,7,269.8480452920876,76.55397168185179,,1912.7607293254373
5535,2024-01-23 07:00:00,31.0,Books,usa ,7,30.556099481501768,32.96307581896092,3.6260769757969533,223.6618220322927
5536,2024-01-23 08:00:00,29.0,Clothing,U.S.A.,2,484.5595010212481,77.51426733211234,4.02875793872859,992.2744684573823
5537,2024-01-23 09:00:00,68.0,Books, USA,9,401.3699539107416,75.81936862967025,1.0,3613.6104143486987
5538,2024-01-23 10:00:00,40.0,Books, USA,10,153.48279798347272,28.35357760015555,2.8933149648760423,1560.9636211052652
5539,2024-01-23 11:00:00,32.0,Home,united states,9,490.1854613858368,74.23810710881082,3.5312220176765137,4442.48647907746
5540,2024-01-23 12:00:00,45.0,Clothing,usa ,6,304.9219789217978,76.03878063584956,3.1212956964075196,1803.529831060244
5541,2024-01-23 13:00:00,51.0,Clothing,usa ,3,295.3871025215508,42.75812293836755,2.9228317601256477,889.4837071716448
5542,2024-01-23 14:00:00,19.0,Home,U.S.A.,1,376.5558579204707,24.98994595544423,4.244566110896432,377.8523107567838
5543,2024-01-23 15:00:00,49.0,Clothing,Germany,4,407.7671961641674,54.52072665472757,3.3029365911014583,1624.707227422908
5544,2024-01-23 16:00:00,40.0,Toys,Germany,3,331.6745175924363,92.53277086001866,3.5623534515152326,1002.4022858495797
5545,2024-01-23 17:00:00,39.0,Toys,U.S.A.,1,72.766915719438,65.76358958104589,3.36496835774741,73.38379174906616
5546,2024-01-23 18:00:00,68.0,Home,U.S.A.,3,175.75107793730422,21.427637274589813,2.4218876904689663,516.221500006032
5547,2024-01-23 19:00:00,42.0,Books,Canada,4,464.7609837597644,69.86190784968439,3.6809703082550667,1858.6448584635027
5548,2024-01-23 20:00:00,75.0,Toys,Canada,8,120.06164980348744,45.584287591774284,1.0231007246268637,978.5621171184254
5549,2024-01-23 21:00:00,79.0,Home,France,9,192.36184168038153,61.19523574876044,,1733.9946465766739
5550,2024-01-23 22:00:00,78.0,Toys,U.S.A.,3,221.71767264265603,74.73608332719525,2.0451302657336003,674.5573391518101
5551,2024-01-23 23:00:00,39.0, Elect. ,Canada,6,225.30844495028157,53.919998393872255,4.078744639651089,1347.694873197503
5552,2024-01-24 00:00:00,75.0,Home,Germany,10,310.3403954223175,82.32847758446432,1.9354543953176435,3110.184914375449
5553,2024-01-24 01:00:00,75.0,Clothing,U.S.A.,5,472.10716049490674,73.60478003507964,1.6333557191268033,2342.397584517286
5554,2024-01-24 02:00:00,39.0,Toys, USA,6,127.93942879792743,63.43196730175851,3.7606598971162177,760.1407652962677
5555,2024-01-24 03:00:00,66.0,Clothing, USA,4,69.53567438744986,19.32531750407339,2.603886715645892,276.6026684213105
5556,2024-01-24 04:00:00,69.0,Home,U.S.A.,10,106.76054003136929,84.41516553659899,2.107915974504782,1048.4603615042947
5557,2024-01-24 05:00:00,59.0,Toys, USA,6,444.5932011025421,93.91103060538252,2.6643020727892104,2655.1059558318684
5558,2024-01-24 06:00:00,23.0,Clothing,UK,7,326.44729820105096,18.011686761883006,4.22509842283234,2289.827763935965
5559,2024-01-24 07:00:00,32.0,Books,U.S.A.,9,150.09432672718847,51.3829072961759,3.2316073994581602,1352.7964192890167
5560,2024-01-24 08:00:00,71.0,Books,U.S.A.,10,409.81400009462243,29.594430487197926,1.8628179398739224,4110.2354823160895
5561,2024-01-24 09:00:00,60.0,ELECTRONICS,Germany,7,432.07129821808365,76.67971420542864,2.161443027059733,3015.491422253808
5562,2024-01-24 10:00:00,77.0,Home,usa ,6,424.79202595823625,73.5548154204465,1.3130393111684793,2549.616189139496
5563,2024-01-24 11:00:00,54.0,Clothing, USA,1,460.2740014833817,18.384086454187877,3.5169172445800783,450.1959903201243
5564,2024-01-24 12:00:00,50.0, Elect. , USA,2,133.59809988494717,88.31759076985553,3.4757786888652498,277.78812800653424
5565,2024-01-24 13:00:00,25.0,Home,usa ,1,379.97054508567635,22.192441077910217,3.4032504545824636,397.8317368260551
5566,2024-01-24 14:00:00,70.0,Books, USA,9,235.66435366432862,80.73960743657021,1.45756061186183,2128.229055387749
5567,2024-01-24 15:00:00,77.0,Clothing,Germany,10,422.57929091613016,48.41313416466046,1.4682189777237158,4241.7108233054505
5568,2024-01-24 16:00:00,61.0,Toys,usa ,10,366.9604318091905,36.18586788802437,2.129683884932019,3670.091816035223
5569,2024-01-24 17:00:00,61.0,Books,Canada,9,390.45924878486505,20.032729954050282,2.6087091367518958,3526.217146588713
5570,2024-01-24 18:00:00,22.0,Toys,united states,7,331.519300463725,20.923354333929794,3.7782074610963994,2321.7663693852624
5571,2024-01-24 19:00:00,56.0,Toys,France,2,96.94009704015636,67.87960269658552,3.1792659806493075,178.5062730815262
5572,2024-01-24 20:00:00,21.0,Clothing,Canada,6,277.0631902594998,57.29088685497645,4.4279972275290875,1666.0799623874777
5573,2024-01-24 21:00:00,23.0,Clothing,France,4,492.48817236700904,16.59811505686711,4.179743977644411,1955.0232390611786
5574,2024-01-24 22:00:00,62.0,Toys, USA,1,469.32015258358825,15.706296741640893,2.3928402786421135,504.4070868571219
5575,2024-01-24 23:00:00,49.0,electronics,Germany,1,31.15513054053572,11.869504603415189,2.841245963242484,26.143808158905703
5576,2024-01-25 00:00:00,69.0,Toys,Germany,5,90.75925970742419,75.6578980004867,1.034678714636948,463.4718663688559
5577,2024-01-25 01:00:00,47.0,Toys,UK,2,74.54709899273533,72.62879809678248,,148.90799969258674
5578,2024-01-25 02:00:00,64.0,Clothing,U.S.A.,4,365.7301558927948,10.55094413118464,2.139626805682721,1444.4164222106406
5579,2024-01-25 03:00:00,52.0,Home,usa ,1,410.71481162990307,58.22565718171243,2.4227714936736233,382.2369661789345
5580,2024-01-25 04:00:00,,Books,U.S.A.,4,114.62056949222924,13.04423474805554,2.4487149157082904,469.7174872950289
5581,2024-01-25 05:00:00,57.0,Clothing,U.S.A.,6,257.8678195463962,90.85584820784946,2.9847190066966136,1570.447031179943
5582,2024-01-25 06:00:00,69.0,ELECTRONICS,UK,10,421.944483725488,91.17615482211258,3.2694283532896256,4208.422781646724
5583,2024-01-25 07:00:00,33.0,Books,Canada,4,369.0727569354628,71.33213403224735,4.267414250596227,1451.4406399484574
5584,2024-01-25 08:00:00,30.0,Clothing,Canada,1,275.69623069100567,92.98794753674775,3.6782824664848617,270.8187897046813
5585,2024-01-25 09:00:00,67.0,Clothing, USA,7,299.2703683247987,82.08803788930061,1.6971053106991063,2080.83582259501
5586,2024-01-25 10:00:00,77.0,Home,usa ,2,259.0966679889772,83.71116471306969,1.4028471993568226,508.43860078002297
5587,2024-01-25 11:00:00,59.0,electronics,united states,9,155.79874114622208,59.12224580414366,2.2166856921606772,1411.3442758118779
5588,2024-01-25 12:00:00,47.0,electronics,U.S.A.,3,286.8607765009179,34.07562383053671,3.2043916819269826,859.8253837917111
5589,2024-01-25 13:00:00,36.0,Clothing,UK,8,347.55379800454443,25.69091593606005,2.9306013114205003,2767.987770653125
5590,2024-01-25 14:00:00,34.0,Home,U.S.A.,8,437.9282287717958,36.084002093698274,4.123643282023015,3512.253341968284
5591,2024-01-25 15:00:00,73.0,Clothing,UK,3,321.7827634498316,64.7070658584609,1.895598184685714,975.3513755256316
5592,2024-01-25 16:00:00,36.0,Toys,united states,4,382.9495531511474,21.402370904077898,3.9662321538943477,1526.7423503139203
5593,2024-01-25 17:00:00,45.0,Toys,Germany,2,88.43510112774077,29.57082248054555,2.6779267614862388,178.93895006925243
5594,2024-01-25 18:00:00,75.0,Home,usa ,4,236.16316246569704,49.46578196556912,1.8733443851680283,952.4601781089428
5595,2024-01-25 19:00:00,72.0,Clothing, USA,9,14.572493715275716,27.13975935983848,2.549588290434818,137.5439904022324
5596,2024-01-25 20:00:00,43.0,Home,U.S.A.,2,130.87264361559528,60.92114862302586,2.9197463744498924,262.35449853567354
5597,2024-01-25 21:00:00,54.0,Clothing, USA,3,365.9662404053724,92.70172270335134,2.3560721462613965,1119.3875129894966
5598,2024-01-25 22:00:00,43.0,Clothing,Canada,4,495.9868761611881,76.06848974179701,3.7059787333586325,1992.68771683998
5599,2024-01-25 23:00:00,,Toys,UK,5,58.597268797735794,68.31052834414675,1.5154744742312085,286.226158741213
5600,2024-01-26 00:00:00,79.0,Books,usa ,1,206.73221477203126,60.358540218458984,1.433358008421365,200.0621787565477
5601,2024-01-26 01:00:00,40.0, Elect. ,united states,7,402.0347746625882,51.35505137942116,4.237866339496173,2805.8721273860674
5602,2024-01-26 02:00:00,26.0,ELECTRONICS,Canada,10,109.97746096816043,22.723566665292672,3.7631655540386872,1109.2564238900213
5603,2024-01-26 03:00:00,29.0,Home, USA,7,281.99162515812026,89.99749326555222,4.8222210494371325,1964.600162706813
5604,2024-01-26 04:00:00,,electronics,usa ,9,369.20493505454067,28.61092019121945,1.8321091290229345,3316.470929152824
5605,2024-01-26 05:00:00,18.0,Toys,Germany,4,311.83287062748775,13.674343369925271,4.0393993365805745,1263.2018183316882
5606,2024-01-26 06:00:00,75.0,Books, USA,6,102.13211996155391,76.25144202672604,2.0518520775613136,615.6671992003343
5607,2024-01-26 07:00:00,75.0,Clothing,UK,2,184.1384386560123,21.68347576146081,1.8038740673130338,386.25486671884244
5608,2024-01-26 08:00:00,18.0,Clothing,UK,4,394.05797439784465,40.33011995641172,4.606590130443345,1588.2027956916638
5609,2024-01-26 09:00:00,64.0,Toys,Germany,2,281.57099192468814,7.687068187643074,1.9156408697408172,545.4919064133253
5610,2024-01-26 10:00:00,51.0,ELECTRONICS,Canada,10,12.562510636027241,18.021454541342568,3.0002264752260577,124.09311048666189
5611,2024-01-26 11:00:00,49.0,Clothing, USA,5,382.88547241376597,21.45434492219165,2.016184722955825,1929.276597668358
5612,2024-01-26 12:00:00,79.0,electronics,U.S.A.,7,27.302563920717144,10.168962136266906,1.6593823683923852,172.78530646775482
5613,2024-01-26 13:00:00,71.0,Toys,France,1,375.4095535383037,67.3824108791703,2.598624600093027,381.70521584368385
5614,2024-01-26 14:00:00,65.0,Clothing, USA,10,109.21547448096634,84.51574060129614,1.3672856512371467,1091.566197704182
5615,2024-01-26 15:00:00,,Home,Canada,10,479.4560052584963,40.46496360476439,3.1966123918530553,4768.238221453127
5616,2024-01-26 16:00:00,57.0,Books,Germany,7,190.29096813802138,88.08476528822906,2.212680092925973,1333.8316665339337
5617,2024-01-26 17:00:00,62.0,electronics,Canada,10,170.19649200565877,25.267924583212018,1.644472983043567,1689.4028998146898
5618,2024-01-26 18:00:00,70.0, Elect. ,U.S.A.,6,82.9551446628979,35.91209023831775,1.0,480.21609124564094
5619,2024-01-26 19:00:00,18.0,ELECTRONICS,usa ,6,159.7460655902053,19.320014337961,4.009582041503932,958.6135036785713
5620,2024-01-26 20:00:00,33.0, Elect. ,usa ,8,439.5588732958183,63.95312356480487,3.728811692306796,3487.5081922777513
5621,2024-01-26 21:00:00,78.0,Toys,U.S.A.,8,498.2038254373512,44.88761113267915,2.1745685242342674,3975.5162491100364
5622,2024-01-26 22:00:00,56.0,Toys,France,6,190.4716699483557,63.26191794998037,1.9386427451047474,1181.0976334776738
5623,2024-01-26 23:00:00,,Toys,UK,3,229.81920916772586,77.35911601244744,4.547196379568104,699.2109634042818
5624,2024-01-27 00:00:00,39.0,Toys,UK,5,363.81475971934117,56.841786523130104,3.659820793308507,1805.8524250041955
5625,2024-01-27 01:00:00,46.0,Clothing,united states,2,444.2359324278865,64.62488371566985,4.035981480036638,909.5343539572789
5626,2024-01-27 02:00:00,72.0,Toys, USA,5,300.5917237515242,93.84877986746163,2.1855157321985734,1488.077965345964
5627,2024-01-27 03:00:00,20.0,Clothing,usa ,9,201.84759210713636,33.41110941284009,4.814299746515189,1808.322901667195
5628,2024-01-27 04:00:00,29.0,Home,usa ,10,212.18470201582562,39.120574170225545,4.39965019985895,2104.614249009317
5629,2024-01-27 05:00:00,43.0,Toys,united states,1,350.8528917834354,73.181819362387,2.887883992340403,354.6940899634257
5630,2024-01-27 06:00:00,33.0,Home,usa ,10,11.576949166096554,63.07402412026174,3.5635887382097797,136.29893599242246
5631,2024-01-27 07:00:00,68.0,Toys,U.S.A.,5,313.59877535532195,21.960625931272908,2.6584340811353693,1553.008783288212
5632,2024-01-27 08:00:00,54.0,Home,united states,6,184.1915751162651,40.73399445099657,1.7746000720029258,1074.2428051364543
5633,2024-01-27 09:00:00,39.0,Books,France,7,399.1566923257713,49.44461124684792,3.2088444638964346,2810.4613463981905
5634,2024-01-27 10:00:00,74.0,Home,usa ,9,55.56541351333476,44.84203460699699,1.134595369069,523.3957291363281
5635,2024-01-27 11:00:00,46.0,Clothing,Canada,6,298.21911080471136,21.936106790593875,3.3171220210196357,1759.3884578320472
5636,2024-01-27 12:00:00,31.0, Elect. ,united states,5,245.67671604420065,92.82085871950491,3.7391957073444404,1235.2843953427
5637,2024-01-27 13:00:00,45.0,Home,united states,7,324.73950769356145,77.4202823609277,3.5629852374943587,2276.5741341366597
5638,2024-01-27 14:00:00,22.0, Elect. ,usa ,1,41.77826129665449,50.72880405024596,4.345502419644309,29.966131723338172
5639,2024-01-27 15:00:00,64.0,Books,Canada,5,294.1920558397843,69.60579768914947,1.5269538398481637,1450.0449441988828
5640,2024-01-27 16:00:00,66.0,Books,usa ,2,285.12744810016665,90.24185385287457,1.4500661803687418,585.1311513820316
5641,2024-01-27 17:00:00,47.0,Clothing,usa ,4,284.72344626392373,17.936543524349265,3.1469757406804573,1141.579843027553
5642,2024-01-27 18:00:00,63.0,Clothing,Germany,7,305.70895663226287,28.78543981716288,1.9644325163831862,2143.779093287241
5643,2024-01-27 19:00:00,79.0,Home,united states,5,341.4692892409175,56.55661848938128,1.2836830736113258,1698.0199059120894
5644,2024-01-27 20:00:00,69.0,Toys,U.S.A.,6,404.44460984357715,80.90598527847408,2.519207710894557,2414.6390209947135
5645,2024-01-27 21:00:00,22.0,Books,U.S.A.,2,142.21215286282504,8.444215066945102,4.779516338433609,247.59970260654086
5646,2024-01-27 22:00:00,29.0, Elect. , USA,3,414.27421098823044,98.48172426865425,4.948866920288679,1239.402212517918
5647,2024-01-27 23:00:00,33.0,Toys,UK,7,254.1452843090923,48.21612727382773,3.691832227629968,1800.5993858554593
5648,2024-01-28 00:00:00,43.0,Books,Canada,2,47.75855677582227,39.126958359063686,3.029426682773567,82.16329725091474
5649,2024-01-28 01:00:00,43.0,Home,usa ,6,38.689955329549804,32.80882159477832,3.559094482214455,209.30351156329772
5650,2024-01-28 02:00:00,65.0,Books,U.S.A.,5,173.7767761610698,21.563887226832804,1.9696027653800123,875.4188493022041
5651,2024-01-28 03:00:00,38.0,Clothing,UK,10,394.5995187846191,80.19952134835265,3.3359694434871314,3955.2963878228857
5652,2024-01-28 04:00:00,56.0, Elect. , USA,1,356.7636580230487,95.76434565087916,2.598949203034082,347.9750686128311
5653,2024-01-28 05:00:00,53.0,electronics,Germany,10,396.42133268947913,44.29625171031283,3.67637447790844,3958.9818599242967
5654,2024-01-28 06:00:00,50.0,Clothing, USA,4,263.4618376563886,95.47996600157835,3.3519829025643135,1057.8058973838356
5655,2024-01-28 07:00:00,79.0,Toys,UK,2,225.6975089981904,83.26077346632825,1.9544102011389248,449.0617759669409
5656,2024-01-28 08:00:00,47.0,Clothing,France,4,82.25173808607913,50.699857110250235,3.953927168404123,344.00889238062626
5657,2024-01-28 09:00:00,54.0,ELECTRONICS,UK,1,170.81444926856267,69.03248701698261,3.2512664800376623,207.37308790742597
5658,2024-01-28 10:00:00,40.0,Home,usa ,2,222.6694894251989,46.32349702119398,2.934297194932481,419.7015255225409
5659,2024-01-28 11:00:00,,Toys,Canada,8,53.414210543012445,58.078723780192476,2.193691182070567,445.76001130246925
5660,2024-01-28 12:00:00,27.0,Books,Canada,6,118.09985682849351,10.514402016757863,4.657127428557629,710.1780364863112
5661,2024-01-28 13:00:00,71.0,Home,Canada,2,303.130394091232,71.14503015355065,2.275932426346548,627.0838022652764
5662,2024-01-28 14:00:00,22.0,Toys, USA,6,370.47492597720304,10.018341225992987,4.302279063103558,2233.7148735322035
5663,2024-01-28 15:00:00,53.0,ELECTRONICS,UK,10,499.1902805825453,82.62306995736671,3.1231658530008755,4992.820152724489
5664,2024-01-28 16:00:00,51.0, Elect. ,U.S.A.,9,467.2255323583433,83.36995829875296,2.939880139351177,4216.430135361706
5665,2024-01-28 17:00:00,69.0,Home, USA,7,324.85694777224387,27.522342317840387,1.560955811875775,2268.086297837935
5666,2024-01-28 18:00:00,48.0,Toys,Canada,9,216.41154611409527,35.74796419840102,2.7351831773324213,1936.0893936952846
5667,2024-01-28 19:00:00,,Books, USA,5,321.72690870703406,50.724485963037864,4.501861409449641,1620.7974902691456
5668,2024-01-28 20:00:00,75.0,Books,UK,7,394.96929285931367,61.68297615858574,1.2970899102885787,2752.120123283353
5669,2024-01-28 21:00:00,,Clothing,Germany,7,67.98473355245979,32.29859786548969,3.294223228261868,485.52872374184204
5670,2024-01-28 22:00:00,75.0,Home,France,3,210.85339595118123,61.28620844003288,2.1266922299923463,633.0214015998562
5671,2024-01-28 23:00:00,49.0,Toys,UK,7,421.50311996145246,33.2897719567834,3.1168945314325525,2915.5802149633287
5672,2024-01-29 00:00:00,18.0,Home,U.S.A.,1,198.07814644719156,10.271618501750766,4.888596658593864,189.46240969024745
5673,2024-01-29 01:00:00,73.0,Books, USA,9,290.2174129013214,5.24011723403135,1.2354910317234071,2616.979289037262
5674,2024-01-29 02:00:00,22.0,Toys, USA,10,298.00698682247713,14.609350502250717,4.674714753717882,2973.9798582661438
5675,2024-01-29 03:00:00,62.0,ELECTRONICS,united states,6,100.39336403548329,80.26381651558174,2.0699859255446285,564.159202536467
5676,2024-01-29 04:00:00,21.0,electronics, USA,5,187.4953664096213,96.33597467641702,3.9415580072260776,957.2880839654989
5677,2024-01-29 05:00:00,33.0,Toys,UK,7,173.91053148354675,45.56178893171583,3.5973275538998517,1219.9143461539015
5678,2024-01-29 06:00:00,41.0,Home, USA,5,22.83638718071175,53.70497557774456,4.131032478463739,120.83802527260583
5679,2024-01-29 07:00:00,33.0,Home,united states,10,21.85396430676407,18.950576061975482,3.667772932525529,211.44050078496704
5680,2024-01-29 08:00:00,72.0, Elect. ,UK,5,417.531551401129,57.347978504614915,3.000695356143967,2095.6301023278447
5681,2024-01-29 09:00:00,19.0,Electronic,united states,10,143.80469688667807,18.7422156906628,3.518910947625926,1465.5692710355813
5682,2024-01-29 10:00:00,66.0,Books,united states,7,263.85859545701953,63.065361463888856,1.4268610405092939,1835.9840734447264
5683,2024-01-29 11:00:00,45.0,Toys,usa ,10,156.3755310584988,93.65957342018112,3.912092618572779,1588.7605011653443
5684,2024-01-29 12:00:00,49.0,Home,UK,7,470.93283010651686,23.591361233788763,3.8378022795778666,3302.508271733998
5685,2024-01-29 13:00:00,44.0,Books,Canada,3,137.05541184422913,77.63355321542468,2.868271381405803,398.12474431213445
5686,2024-01-29 14:00:00,37.0,Home,UK,3,220.53183824207818,7.232730167740784,3.684446808361427,694.7813742900997
5687,2024-01-29 15:00:00,41.0,Electronic,usa ,10,437.6378227374549,40.67223792555399,3.8060949592516384,4382.252830972883
5688,2024-01-29 16:00:00,29.0,Toys,UK,3,422.54744772798625,15.52110824389836,3.9353121563176225,1277.7895232155543
5689,2024-01-29 17:00:00,67.0,Clothing,Canada,6,101.18969474467589,38.485166951591445,2.224933545693889,603.097886897154
5690,2024-01-29 18:00:00,52.0,Toys,U.S.A.,6,403.2952217998981,21.486007365693933,2.9054665066215946,2407.8264311194457
5691,2024-01-29 19:00:00,77.0,Clothing, USA,3,234.5115745015674,40.46397406167431,1.0,706.0519221748391
5692,2024-01-29 20:00:00,50.0,Books,Canada,3,6166.368683045602,44.66466658021538,2.8276693570189906,763.6861978177221
5693,2024-01-29 21:00:00,50.0,Clothing,U.S.A.,8,75.40518648381246,33.55615666418724,3.006182547568266,598.5965946877143
5694,2024-01-29 22:00:00,78.0,Clothing,Canada,8,49.49474174099108,67.37908519994727,1.6515609170540282,395.5566652443166
5695,2024-01-29 23:00:00,,Books,usa ,7,366.69026041714494,92.29094486959642,1.2347469456904547,2588.676749999708
5696,2024-01-30 00:00:00,60.0,Toys,Canada,10,253.26596465409688,43.05656054000087,2.8768469497770055,2528.154743853905
5697,2024-01-30 01:00:00,54.0,Books, USA,4,224.05684428143798,23.272599865127034,2.864746826448047,903.8815217932887
5698,2024-01-30 02:00:00,29.0,electronics, USA,4,367.4590320396744,30.718662028618418,3.522306889329133,1482.9963857597932
5699,2024-01-30 03:00:00,20.0,electronics,united states,3,9627.533012641095,86.13007823215506,,1152.3522472837767
